t,path_0,path_1,path_2,path_3,path_4,path_5,path_6,path_7,path_8,path_9,path_10,path_11,path_12,path_13,path_14,path_15,path_16,path_17,path_18,path_19,path_20,path_21,path_22,path_23,path_24,path_25,path_26,path_27,path_28,path_29,path_30,path_31,path_32,path_33,path_34,path_35,path_36,path_37,path_38,path_39,path_40,path_41,path_42,path_43,path_44,path_45,path_46,path_47,path_48,path_49
0.022000,0.912047,1.010404,1.007648,1.019286,0.987670,1.003290,0.979882,0.974246,1.015962,0.959291,1.068504,0.972224,1.067767,1.004288,0.941441,1.023385,0.948161,0.997422,0.978624,0.942744,0.980968,1.067857,1.053382,1.045694,1.000929,1.032252,1.070921,0.995631,1.012992,1.012453,0.996412,1.008717,0.997306,1.006798,0.986980,0.999809,0.986424,1.050028,0.901375,1.022961,0.958929,0.956721,1.056116,1.029782,0.958306,1.001966,0.966819,0.964657,0.945440,0.938383
0.023000,0.901699,1.000398,1.009938,1.022946,0.984131,0.992736,0.982125,0.966657,1.009880,0.949390,1.086591,0.968359,1.069356,1.012959,0.943494,1.010279,0.946819,0.988764,0.965345,0.935433,0.986417,1.074748,1.055207,1.055622,1.007282,1.031670,1.064896,1.007154,1.017442,1.020991,1.002094,1.016281,1.009287,1.004584,0.982114,1.005203,0.977112,1.054530,0.904968,1.031062,0.954104,0.947193,1.048568,1.024150,0.952412,1.012997,0.965715,0.958601,0.948284,0.947900
0.024000,0.916030,1.001715,1.017924,1.041915,0.989144,0.983634,0.993765,0.967715,1.004090,0.956445,1.107534,0.952832,1.061699,1.002821,0.941859,1.011401,0.941529,0.978711,0.969966,0.948744,0.983857,1.085488,1.069111,1.048753,0.990027,1.030234,1.040110,1.013204,0.999615,1.021674,1.011860,1.024315,0.997409,1.001860,0.980266,1.018649,0.977479,1.057020,0.903159,1.051961,0.946572,0.933695,1.048787,1.034217,0.965820,1.008417,0.967295,0.961325,0.951652,0.942686
0.025000,0.907690,0.998370,1.006060,1.037349,0.971880,0.977678,0.991586,0.974039,1.023732,0.959891,1.099300,0.942848,1.049841,0.981962,0.945794,1.013852,0.940733,0.962345,0.968931,0.959135,0.973414,1.083642,1.056437,1.045887,0.983699,1.017140,1.033049,1.025466,0.982517,1.024409,1.017769,1.025454,1.000687,0.984064,0.989019,1.034279,0.988559,1.068494,0.878607,1.041117,0.937491,0.942011,1.069515,1.039109,0.963916,0.989111,0.976517,0.952068,0.943740,0.931664
0.026000,0.909659,0.998781,1.000208,1.035519,0.959275,0.964111,0.998009,0.980198,1.022326,0.963807,1.102499,0.948139,1.062433,0.974005,0.964363,1.016024,0.940199,0.973836,0.972867,0.940561,0.987175,1.084222,1.058978,1.045739,0.971393,1.006812,1.036674,1.044619,0.969448,1.023527,1.000805,1.029775,1.005584,0.982794,0.987670,1.034904,0.994797,1.066086,0.887529,1.037004,0.932483,0.951901,1.065492,1.056407,0.950815,0.971037,0.985440,0.943768,0.936241,0.934632
0.027000,0.893953,0.999655,0.990225,1.016957,0.943561,0.961587,0.991742,0.990820,1.022831,0.962645,1.096569,0.953968,1.048051,0.982849,0.968238,1.017416,0.939963,0.970551,0.970302,0.939113,0.976436,1.094404,1.049811,1.051629,0.969263,1.014167,1.043627,1.039221,0.960818,1.027294,0.993882,1.031819,1.008047,0.996980,0.985848,1.029147,0.989630,1.074831,0.870532,1.031881,0.934240,0.942603,1.057207,1.071109,0.948095,0.985935,0.964756,0.944459,0.942039,0.943621
0.028000,0.893158,1.013897,0.995810,1.020409,0.934539,0.967733,1.005346,1.006365,1.015478,0.959022,1.101333,0.947680,1.065871,0.979383,0.970856,1.005540,0.957588,0.984435,0.969751,0.941398,0.997936,1.113855,1.053517,1.060236,0.967393,1.015538,1.040561,1.035490,0.956985,1.027704,0.985486,1.015676,1.008061,0.991717,0.978897,1.031660,0.989454,1.064587,0.873394,1.041778,0.938242,0.955549,1.054450,1.072748,0.947948,0.986021,0.959483,0.951890,0.935668,0.947827
0.029000,0.896154,1.010639,1.011423,1.022036,0.940650,0.966262,1.002678,0.997351,1.004007,0.954859,1.102463,0.957695,1.068003,0.966648,0.973744,0.998653,0.953705,0.988728,0.958153,0.944793,0.984564,1.110469,1.051134,1.045606,0.953046,0.994482,1.054605,1.037252,0.956774,1.028122,0.993655,1.011943,1.013730,0.998594,0.989310,1.029267,1.002892,1.076285,0.868133,1.043987,0.937623,0.978186,1.067654,1.065937,0.960200,0.987059,0.962021,0.956908,0.924602,0.944811
0.030000,0.881319,1.003023,1.011877,1.036226,0.948515,0.955577,1.001362,1.008208,0.993397,0.936718,1.079376,0.963178,1.052831,0.969846,0.974563,0.974674,0.957421,1.008379,0.949217,0.959182,0.990832,1.088593,1.057595,1.041187,0.948992,0.991360,1.063211,1.032575,0.959513,1.055285,0.996361,0.984252,1.007161,0.995051,0.993974,1.021995,1.000379,1.080708,0.884852,1.030500,0.930216,0.988330,1.055147,1.070193,0.964674,0.986639,0.972369,0.952471,0.912367,0.925673
0.031000,0.875770,0.999442,0.990681,1.051105,0.952522,0.951345,0.995819,1.009971,0.989713,0.938726,1.074007,0.975364,1.052281,0.963454,0.984419,0.976570,0.972608,1.024373,0.942945,0.952411,0.993970,1.098740,1.063071,1.026644,0.943601,0.994489,1.057139,1.018390,0.980756,1.051650,0.988717,0.988949,1.009459,0.996579,1.006451,1.028940,0.985400,1.087841,0.870974,1.037590,0.934274,1.000920,1.043315,1.078590,0.946291,0.981149,0.952347,0.945386,0.906501,0.939856
0.032000,0.876758,1.001886,0.997700,1.060919,0.956510,0.946584,0.993229,1.015278,0.984897,0.943007,1.078568,0.976450,1.052018,0.947208,0.983736,0.989048,0.980645,1.024171,0.955176,0.949399,0.973845,1.092426,1.073115,1.027192,0.930869,0.987370,1.056909,1.022569,0.967769,1.043610,0.994690,0.990583,1.017132,0.983891,1.013229,1.019173,0.990334,1.070547,0.882243,1.054119,0.914179,1.001266,1.033092,1.094302,0.950308,0.968856,0.962519,0.942473,0.906927,0.904370
0.033000,0.883373,0.999787,1.002245,1.054926,0.957641,0.946555,0.989110,1.016221,0.993566,0.928501,1.061957,0.979703,1.046915,0.945331,0.980481,0.980926,0.957663,1.030735,0.966185,0.928071,0.959543,1.091169,1.090512,1.013151,0.921913,0.993198,1.074101,1.029922,0.971331,1.027392,0.985072,0.979878,1.019681,0.975278,1.026174,1.020024,1.006138,1.068520,0.888479,1.042141,0.911400,1.004145,1.037298,1.099953,0.952331,0.970566,0.954117,0.942827,0.892380,0.897793
0.034000,0.874183,0.998387,1.018700,1.067065,0.952617,0.949378,0.990863,1.028246,0.981166,0.925818,1.045920,0.988373,1.036856,0.951288,0.981710,0.974780,0.957396,1.022533,0.948363,0.933454,0.952887,1.093938,1.076976,1.008567,0.931522,0.988496,1.074594,1.037848,0.978589,1.020913,0.976551,0.984399,1.018260,0.980203,1.027829,1.018362,1.002676,1.056977,0.884196,1.040502,0.911890,1.000156,1.050093,1.086178,0.959587,0.972855,0.956357,0.929036,0.890582,0.904613
0.035000,0.880678,1.003413,1.043007,1.080902,0.932963,0.953534,1.001868,1.035433,0.972658,0.915185,1.052570,0.986334,1.041726,0.945794,0.980849,0.963661,0.963857,1.005649,0.941844,0.937599,0.957677,1.114063,1.073332,1.005521,0.944627,1.000335,1.082095,1.021559,0.961632,1.028622,0.963362,0.996622,1.021199,1.003538,1.033756,1.034695,0.986926,1.063026,0.875786,1.030972,0.921712,0.991994,1.065719,1.087631,0.955170,0.968361,0.973104,0.921262,0.885102,0.892793
0.036000,0.886611,1.000237,1.046496,1.083138,0.948558,0.935513,1.005129,1.032191,0.970951,0.931510,1.065381,0.985670,1.030858,0.956432,0.988326,0.965231,0.954131,1.004722,0.932141,0.934954,0.958321,1.092093,1.072815,1.022809,0.949492,1.009870,1.090234,1.002122,0.972521,1.024951,0.986239,0.993592,1.016377,1.019671,1.038375,1.039775,0.986049,1.044380,0.878682,1.038576,0.929265,0.995504,1.072402,1.073888,0.956447,0.981831,0.979477,0.934854,0.880978,0.897595
0.037000,0.890610,0.997747,1.066025,1.080465,0.952917,0.938771,1.013957,1.023224,0.962501,0.937119,1.080831,0.981508,1.027964,0.956891,0.992814,0.971181,0.947544,0.999893,0.912589,0.936491,0.950376,1.090713,1.071334,1.017942,0.943152,1.011731,1.110232,1.000856,0.985600,1.027322,0.986953,0.993506,1.015948,1.032102,1.041410,1.061639,0.990900,1.029759,0.892664,1.031562,0.930712,0.994462,1.081402,1.085743,0.965641,0.984381,0.962552,0.933177,0.884237,0.906503
0.038000,0.908778,1.002213,1.071228,1.079607,0.950644,0.926957,1.026094,1.041053,0.963330,0.938971,1.084847,0.998106,1.035754,0.957254,1.002585,0.968213,0.955386,0.982784,0.913651,0.930539,0.942311,1.090601,1.062129,1.013864,0.944679,1.024437,1.134151,1.008761,1.002041,1.023233,0.991246,0.997852,1.007402,1.009757,1.031919,1.053877,1.008127,1.019337,0.891822,1.053790,0.935181,0.991689,1.081865,1.088196,0.967254,0.995250,0.982779,0.924537,0.872419,0.909770
0.039000,0.914306,0.995246,1.090223,1.066641,0.946564,0.900979,1.031155,1.052234,0.968626,0.927885,1.063887,0.998851,1.036698,0.964548,0.997730,0.975813,0.956995,0.989526,0.909322,0.933591,0.941479,1.096854,1.057108,0.993624,0.940199,1.011095,1.126421,1.008248,0.987651,1.002871,1.006131,0.998751,0.993331,1.002266,1.035630,1.073538,1.011871,0.999553,0.890793,1.048125,0.924178,0.977838,1.082588,1.085462,0.952145,0.996485,0.982561,0.910263,0.883972,0.906718
0.040000,0.903594,1.006684,1.084897,1.070306,0.953226,0.907684,1.029266,1.053195,0.963205,0.930390,1.061056,0.995728,1.021137,0.973134,0.995375,0.983090,0.953176,1.006915,0.912730,0.932354,0.949477,1.100129,1.048628,0.970544,0.937546,1.008148,1.129063,1.000329,0.989511,1.018898,1.002837,0.991176,0.988946,1.010646,1.045741,1.072101,1.035958,1.006069,0.888570,1.057594,0.924536,0.966886,1.100752,1.085034,0.950838,0.995772,0.976165,0.924450,0.887111,0.895865
0.041000,0.901665,1.001961,1.093600,1.063402,0.965299,0.903079,1.028482,1.060318,0.983112,0.943059,1.059600,0.993106,1.023628,0.972957,0.988303,0.995464,0.954228,1.004322,0.919678,0.943891,0.953684,1.087233,1.039832,0.958023,0.936492,1.003456,1.128232,0.995697,0.979988,0.997978,1.002147,0.985561,1.001556,1.015303,1.057523,1.060790,1.016737,1.013779,0.877981,1.052459,0.931632,0.961896,1.119734,1.097997,0.952497,0.987157,0.990952,0.909246,0.901986,0.896794
0.042000,0.901264,0.988087,1.087692,1.054576,0.948668,0.906601,1.017724,1.062095,0.982782,0.944601,1.043957,0.977135,1.010543,0.968540,0.984114,0.988638,0.938954,0.987649,0.933968,0.946009,0.955415,1.103277,1.033058,0.971548,0.926141,1.006488,1.112865,1.000475,0.990534,0.986976,1.004097,0.985984,0.995264,1.027009,1.055981,1.047908,1.020884,0.997131,0.862808,1.044269,0.931623,0.970658,1.124860,1.100153,0.942192,0.999715,0.997657,0.907198,0.898241,0.899082
0.043000,0.891202,0.980793,1.072270,1.055439,0.938039,0.910574,1.001628,1.074955,0.980218,0.952641,1.068533,0.974139,1.016178,0.955444,0.993472,0.989038,0.927932,0.984025,0.943001,0.938799,0.946884,1.122025,1.025862,0.975337,0.922522,1.010660,1.121567,0.992124,1.001726,0.983112,0.985626,0.983120,0.998938,1.020596,1.073155,1.050057,1.014589,1.013031,0.875766,1.026262,0.915887,0.986179,1.131469,1.093634,0.949352,1.012489,0.994268,0.907770,0.898732,0.902204
0.044000,0.889686,0.966439,1.070037,1.054629,0.939641,0.893785,0.995493,1.073741,0.983961,0.956199,1.072387,0.977594,1.015159,0.947860,0.982854,0.979909,0.904693,0.963761,0.942147,0.932758,0.950890,1.122662,1.021890,0.986002,0.920293,1.010155,1.142012,0.998126,1.001867,0.978256,0.998203,0.985037,0.992898,1.015205,1.079748,1.052569,1.013550,1.003368,0.876333,1.023776,0.908389,1.004426,1.135738,1.104775,0.934665,1.016290,0.987841,0.895820,0.896283,0.878940
0.045000,0.889626,0.970933,1.060121,1.059840,0.952951,0.879977,1.004666,1.073956,0.995421,0.961188,1.084516,0.969482,1.012530,0.952059,0.981860,0.977962,0.895966,0.962625,0.941899,0.924303,0.964760,1.129126,1.037167,0.990296,0.918250,1.014290,1.151168,0.998185,1.012470,0.990090,1.002370,0.983067,0.995877,1.009469,1.077722,1.058275,1.031836,1.000865,0.873823,1.039546,0.914548,1.001495,1.119236,1.089094,0.917439,1.011889,0.997946,0.895441,0.892972,0.877998
0.046000,0.881100,0.982577,1.063391,1.031048,0.952235,0.874795,1.016523,1.088445,1.000701,0.967141,1.087164,0.976080,0.999874,0.956450,0.989061,0.984533,0.883441,0.955788,0.951689,0.929356,0.958096,1.125671,1.041165,0.986978,0.917007,1.011977,1.144343,1.003193,1.018072,0.983112,0.996979,0.996382,1.013746,1.010651,1.061989,1.063178,1.034777,0.999423,0.876606,1.039488,0.915493,1.008286,1.100561,1.093412,0.916467,1.028049,0.986975,0.885686,0.877123,0.892013
0.047000,0.873053,0.986542,1.053343,1.045588,0.934675,0.873147,1.028850,1.100816,0.993768,0.972169,1.082585,0.986805,0.995426,0.951483,0.987516,0.990131,0.879530,0.968575,0.945228,0.928909,0.937700,1.109373,1.038456,0.984995,0.893379,1.006219,1.150356,1.006449,1.044015,0.985454,0.992663,1.000903,1.009077,0.998541,1.066500,1.062229,1.018567,1.004489,0.869230,1.042520,0.915027,1.017240,1.099469,1.079018,0.917410,1.040107,0.987703,0.882616,0.885400,0.891331
0.048000,0.871661,0.987541,1.062412,1.041842,0.929634,0.880036,1.000350,1.107218,0.999750,0.963495,1.091779,0.981183,0.996536,0.945547,0.991389,0.989385,0.890182,0.971328,0.938043,0.897328,0.938921,1.093919,1.031130,0.999498,0.892711,1.008645,1.127474,1.016012,1.068100,0.974526,0.992423,0.998111,1.004736,1.002395,1.058289,1.069061,1.027674,0.998456,0.863339,1.026005,0.924137,1.024430,1.088281,1.093081,0.924820,1.033745,0.982425,0.885161,0.893214,0.901528
0.049000,0.877073,1.001921,1.074675,1.047768,0.930511,0.896014,0.998037,1.102030,1.006033,0.968698,1.095956,0.976496,0.991092,0.953330,0.982801,0.985035,0.893226,0.977810,0.929775,0.892896,0.945175,1.093673,1.045659,1.008525,0.901985,1.013368,1.128171,1.015260,1.057310,0.973413,0.988910,0.993112,0.995552,1.019096,1.047523,1.078879,1.043963,0.984931,0.867675,1.035626,0.918212,1.017335,1.102434,1.080967,0.930972,1.033895,0.977396,0.883378,0.890748,0.906677
0.050000,0.873296,0.989760,1.080978,1.022983,0.934712,0.888471,0.988193,1.100785,1.014755,0.986177,1.102433,1.001453,0.988106,0.950586,0.984023,0.983382,0.907669,0.965867,0.933262,0.898143,0.954539,1.114022,1.042182,1.010203,0.906265,1.030600,1.118861,1.006312,1.058522,0.978624,0.986435,1.000287,1.000527,1.041639,1.059270,1.069688,1.038232,0.990366,0.860843,1.023386,0.920254,1.020685,1.105307,1.086595,0.934866,1.026023,0.985695,0.880664,0.899526,0.911868
0.051000,0.875785,0.992095,1.065955,1.022970,0.946732,0.870294,0.982765,1.109656,1.013677,0.981847,1.096901,0.995244,0.986436,0.950242,0.991558,0.975045,0.897293,0.968231,0.940961,0.893246,0.951502,1.105532,1.055036,1.015303,0.895845,1.035792,1.112633,1.002739,1.049417,0.986862,0.982207,0.989925,1.001560,1.041120,1.054832,1.079106,1.028927,0.980903,0.866267,1.032207,0.913930,1.023851,1.111257,1.088186,0.928239,1.010790,0.968306,0.894095,0.885261,0.885468
0.052000,0.878227,0.995999,1.070320,1.009288,0.943911,0.868323,0.992281,1.106624,1.011369,0.976258,1.126996,0.983646,0.983477,0.949074,0.995679,0.977301,0.884867,0.962154,0.941062,0.884589,0.961006,1.102366,1.065154,1.019714,0.906398,1.044727,1.126122,0.990438,1.045990,0.973344,0.982159,0.989840,0.998824,1.054943,1.048804,1.062283,1.026282,0.981799,0.863851,1.028584,0.919331,1.033206,1.107465,1.077231,0.937266,1.024001,0.972028,0.900696,0.888988,0.892104
0.053000,0.883162,1.012451,1.063157,1.013543,0.962997,0.863838,1.001428,1.088166,0.997964,0.980773,1.135102,0.961986,0.988317,0.947601,1.003816,0.968935,0.880804,0.946670,0.936806,0.884439,0.965181,1.109178,1.073533,1.015566,0.910107,1.045600,1.113936,0.996200,1.032344,0.971470,0.992006,0.984223,1.000855,1.041861,1.021106,1.046192,1.028321,0.965150,0.870096,1.030916,0.927191,1.019533,1.107902,1.071553,0.936990,1.039973,0.984262,0.904793,0.883737,0.906265
0.054000,0.887595,1.012641,1.064021,1.023140,0.968614,0.863466,1.018186,1.083649,0.990384,0.967467,1.127035,0.963487,0.992291,0.950056,1.009073,0.971995,0.873503,0.941223,0.932635,0.893285,0.965759,1.110210,1.058836,1.018689,0.907266,1.046365,1.106288,0.986793,1.041373,0.973872,0.998741,0.988127,1.003010,1.035240,1.029649,1.057022,1.026358,0.966079,0.862644,1.026293,0.926133,1.024511,1.090094,1.073038,0.927034,1.034459,0.979995,0.902729,0.898186,0.918227
0.055000,0.904675,1.009258,1.074637,1.030316,0.952237,0.865123,1.019032,1.082946,0.997396,0.945902,1.128369,0.959233,0.992412,0.953691,1.017549,0.962334,0.887141,0.942805,0.932488,0.880163,0.972852,1.108895,1.057541,1.017366,0.897328,1.026802,1.109806,0.992847,1.043587,0.977897,1.007575,0.975087,1.004989,1.029240,1.025424,1.058039,1.016901,0.947752,0.861047,1.031624,0.923801,1.009799,1.086202,1.083861,0.926899,1.036345,0.974423,0.897243,0.873125,0.917686
0.056000,0.906464,1.017233,1.070274,1.021549,0.943748,0.869198,1.027497,1.087597,0.995399,0.952718,1.119799,0.972833,1.013680,0.968418,1.025413,0.966241,0.900613,0.944727,0.936311,0.867754,0.951127,1.103398,1.059868,1.006247,0.895486,1.021955,1.100039,1.014289,1.051061,0.974744,1.013400,0.976872,0.997989,1.039565,1.030100,1.062745,1.016311,0.953965,0.869583,1.031120,0.928516,1.019323,1.088542,1.067456,0.930185,1.031572,0.977277,0.896713,0.868288,0.923876
0.057000,0.902173,1.013941,1.069742,1.008613,0.933258,0.887857,1.032639,1.084042,0.994623,0.964078,1.127280,0.969000,1.016194,0.976895,1.036906,0.947852,0.897845,0.951415,0.933812,0.851869,0.952631,1.108609,1.061288,1.002605,0.895796,1.024121,1.117113,1.004414,1.056315,0.970029,1.007735,0.978072,1.002585,1.041640,1.028861,1.058469,1.018823,0.962174,0.876003,1.029302,0.929138,1.011054,1.098723,1.057593,0.934747,1.025471,0.972957,0.895305,0.871161,0.925088
0.058000,0.894112,1.004455,1.087479,1.002841,0.923937,0.881479,1.036955,1.076125,1.001101,0.961364,1.098971,0.991147,1.013289,0.974663,1.028447,0.930048,0.893801,0.951601,0.928423,0.855291,0.955144,1.111296,1.056925,1.009165,0.900919,1.018494,1.107805,0.994298,1.053015,0.961356,1.010608,0.964345,1.010370,1.044345,1.024181,1.050996,1.020261,0.969803,0.896890,1.034997,0.922942,1.028537,1.101703,1.036498,0.947015,1.034522,0.976904,0.883623,0.866299,0.943507
0.059000,0.899225,1.016281,1.101688,0.998058,0.914379,0.892317,1.042308,1.075740,1.011900,0.970764,1.085600,0.985358,1.023211,0.972663,1.013068,0.933046,0.882205,0.943989,0.912129,0.851777,0.954718,1.129062,1.051959,1.003719,0.894196,1.034748,1.101907,0.987547,1.049473,0.952679,1.011839,0.977184,1.002427,1.044453,1.022653,1.037668,1.017065,0.992001,0.901389,1.048784,0.924726,1.025522,1.112274,1.043211,0.943228,1.032007,0.981340,0.883433,0.889690,0.944656
0.060000,0.900714,1.020502,1.113619,0.986814,0.929477,0.888682,1.039009,1.073686,1.013614,0.963870,1.074204,0.977533,1.005427,0.966301,1.013431,0.930779,0.897590,0.951172,0.905620,0.858119,0.952384,1.132862,1.049360,1.005198,0.904682,1.041518,1.111201,0.989690,1.035572,0.950109,1.012641,0.980929,0.985760,1.056433,1.026337,1.033118,0.995780,0.985193,0.904227,1.050370,0.916092,1.028606,1.104677,1.030657,0.939877,1.022428,0.964449,0.874433,0.892012,0.950430
0.061000,0.897098,1.024679,1.129662,0.998696,0.922629,0.881093,1.037208,1.072304,1.003141,0.955307,1.103445,0.985695,1.006842,0.964154,1.000677,0.927136,0.902662,0.949042,0.913064,0.880994,0.960604,1.126146,1.035698,1.004853,0.898865,1.050096,1.111276,0.983821,1.032610,0.959498,1.008278,0.975946,0.997825,1.056170,1.026708,1.037472,0.986340,0.980069,0.912996,1.044033,0.912641,1.028016,1.108663,1.022562,0.955663,1.012662,0.970320,0.878470,0.899244,0.959721
0.062000,0.907802,1.044803,1.153719,0.996798,0.922426,0.886398,1.032979,1.064643,0.992175,0.969401,1.107996,0.979210,0.978714,0.961634,1.002704,0.928030,0.900122,0.956373,0.921382,0.878318,0.971424,1.141954,1.045543,1.003989,0.896849,1.061302,1.112674,0.960094,1.043288,0.971537,1.009220,0.973276,0.994717,1.076745,1.023621,1.040085,0.979462,0.983967,0.916041,1.027162,0.885713,1.001994,1.111212,1.014345,0.969186,0.999659,0.977516,0.877889,0.891748,0.960162
0.063000,0.914213,1.055335,1.156620,1.011842,0.925093,0.877642,1.017611,1.071652,0.990950,0.974779,1.123310,0.978906,0.982309,0.957097,1.004946,0.927017,0.908423,0.938510,0.910810,0.896290,0.971733,1.135896,1.050300,0.995107,0.896186,1.056366,1.123125,0.948980,1.046620,0.979896,0.997659,0.981383,1.008094,1.077355,1.022127,1.046830,0.995570,0.985700,0.932284,1.034006,0.894247,0.988460,1.108494,0.993443,0.970922,0.985752,0.959801,0.876573,0.882376,0.943653
0.064000,0.927072,1.069636,1.167585,1.011584,0.922330,0.894590,1.009685,1.061048,0.994156,0.973920,1.117610,0.978467,0.997219,0.959621,1.008209,0.920417,0.903332,0.956006,0.903620,0.901382,0.968752,1.124381,1.056520,0.997608,0.893135,1.060317,1.118034,0.941239,1.066844,0.985470,0.999698,0.977796,1.017227,1.075737,1.018805,1.040945,1.002631,0.989977,0.943022,1.044176,0.903294,0.981746,1.106813,0.991014,0.962066,0.982719,0.941518,0.866651,0.890513,0.959084
0.065000,0.929090,1.070805,1.170417,0.996295,0.930073,0.886503,1.027804,1.072751,0.982679,0.959455,1.111240,0.974956,0.998079,0.967628,0.997508,0.926156,0.908077,0.937533,0.902508,0.895186,0.979180,1.124712,1.047269,0.999208,0.885756,1.058163,1.127596,0.930165,1.079116,0.984161,1.009885,0.979373,1.015071,1.078162,1.018173,1.052162,0.992376,0.975665,0.934575,1.038800,0.899245,0.980779,1.090379,0.990862,0.958173,0.970221,0.945814,0.871411,0.887680,0.949918
0.066000,0.932063,1.081784,1.198218,0.999523,0.913062,0.885329,1.036615,1.088187,0.980819,0.951660,1.115076,0.968468,0.978878,0.956770,1.000879,0.927760,0.898802,0.942755,0.893782,0.882948,0.986308,1.130411,1.049875,0.999881,0.884123,1.073034,1.132949,0.931517,1.074215,0.986005,1.019236,0.960517,1.008190,1.073631,1.009128,1.058994,0.981866,0.993762,0.931779,1.036336,0.918311,0.983745,1.091494,0.986653,0.953184,0.971359,0.952310,0.884305,0.891075,0.947638
0.067000,0.939599,1.076916,1.198750,0.994414,0.909564,0.880874,1.031821,1.104097,0.966187,0.948856,1.121203,0.966053,0.986065,0.967103,1.003486,0.938410,0.911777,0.944828,0.886678,0.891764,0.975486,1.144572,1.050426,0.999799,0.887774,1.079635,1.122643,0.941152,1.062858,0.972485,1.019476,0.966868,1.005714,1.063063,1.008377,1.070836,0.978652,0.994708,0.934135,1.026203,0.917317,0.970159,1.076186,0.979859,0.951583,0.967792,0.943988,0.887755,0.887021,0.952266
0.068000,0.933001,1.085448,1.212374,1.014505,0.904337,0.881260,1.027372,1.113646,0.952619,0.962133,1.135450,0.989382,1.002309,0.954914,0.997727,0.960007,0.919182,0.951045,0.883056,0.880876,0.984964,1.131337,1.044510,0.987792,0.886171,1.074611,1.127932,0.933111,1.060154,0.977377,1.012336,0.944166,1.017051,1.071605,1.014905,1.075343,0.991096,0.983599,0.914528,1.013930,0.924557,0.969321,1.089561,0.957569,0.947779,0.959918,0.949725,0.890086,0.898561,0.949297
0.069000,0.926058,1.080491,1.204656,1.034309,0.895691,0.875032,1.017950,1.112729,0.952525,0.964150,1.114736,0.969766,0.999091,0.966712,1.015294,0.956612,0.909643,0.948536,0.896854,0.877306,0.981070,1.135304,1.042266,0.990920,0.874018,1.086596,1.144780,0.939491,1.048496,0.968099,0.997766,0.943194,1.019817,1.071280,1.013686,1.086181,1.011827,0.987773,0.899947,1.035058,0.907710,0.971953,1.077305,0.949941,0.945958,0.951938,0.941024,0.889372,0.892953,0.945594
0.070000,0.929505,1.083771,1.222363,1.017116,0.886045,0.867437,1.009544,1.125521,0.953193,0.984467,1.125784,0.971464,0.994551,0.971297,1.022281,0.968932,0.920712,0.956714,0.882826,0.888343,0.982432,1.167520,1.039807,0.989299,0.870619,1.080965,1.160891,0.929288,1.038587,0.956966,0.997148,0.954006,1.014954,1.074159,1.022152,1.096967,1.011615,0.999082,0.894637,1.033754,0.904197,0.971373,1.068004,0.948334,0.953621,0.955765,0.936878,0.893886,0.896288,0.957591
0.071000,0.934105,1.084163,1.211272,1.016994,0.888069,0.851791,1.007878,1.123838,0.946896,0.999585,1.111715,0.971611,0.997710,0.965147,1.007335,0.966841,0.909365,0.957761,0.886285,0.886403,0.982599,1.155328,1.040050,1.005842,0.869686,1.084099,1.157411,0.939210,1.048196,0.953043,0.990821,0.945231,0.999828,1.075357,1.050975,1.095091,1.004253,0.977456,0.884560,1.040610,0.900127,0.968479,1.058996,0.952545,0.951006,0.948425,0.946629,0.892239,0.905666,0.961178
0.072000,0.935532,1.100783,1.232160,1.022700,0.894283,0.848478,1.009653,1.120306,0.951125,1.001302,1.096341,0.983845,0.995566,0.981243,0.999350,0.957697,0.895846,0.956764,0.869799,0.888781,0.961656,1.145868,1.033992,1.008970,0.870946,1.095272,1.156682,0.938315,1.039765,0.948100,0.982125,0.942321,1.007049,1.071390,1.044283,1.093847,1.002876,0.963443,0.874787,1.051207,0.887275,0.971876,1.050203,0.959860,0.943436,0.954888,0.936573,0.896130,0.912331,0.961432
0.073000,0.936197,1.110774,1.235009,1.017784,0.892500,0.843002,1.016231,1.137734,0.956854,1.015020,1.088462,0.978366,0.988857,0.984189,0.998430,0.953298,0.883114,0.964158,0.887102,0.884352,0.947233,1.155882,1.021912,1.010137,0.876250,1.108299,1.137039,0.937419,1.036868,0.954159,0.986186,0.924915,1.028002,1.076405,1.058177,1.076862,1.017760,0.955176,0.872142,1.058914,0.890057,0.967219,1.051133,0.959035,0.944512,0.954856,0.924390,0.903829,0.927242,0.967056
0.074000,0.942673,1.102203,1.236780,1.015156,0.878107,0.854687,1.014435,1.135326,0.964799,1.015031,1.083621,0.965725,0.981333,0.976903,0.994335,0.941146,0.875994,0.961965,0.890937,0.889472,0.955956,1.152830,1.026567,1.014278,0.878110,1.116505,1.132861,0.948584,1.024432,0.957576,0.985235,0.906858,1.038595,1.078625,1.064802,1.072902,1.019214,0.957217,0.873412,1.054358,0.890054,0.963468,1.057767,0.948129,0.935773,0.957766,0.923551,0.891111,0.917407,0.972104
0.075000,0.936881,1.089214,1.219476,1.012309,0.872303,0.843710,1.007204,1.156599,0.981631,1.004960,1.085454,0.961028,0.998250,0.981730,0.979052,0.937344,0.867291,0.960838,0.894744,0.880711,0.949185,1.147587,1.023557,1.017517,0.888369,1.112303,1.121348,0.941931,1.025542,0.971607,0.993032,0.908264,1.023407,1.093011,1.066945,1.074121,1.016793,0.957046,0.857549,1.049639,0.885322,0.977125,1.063329,0.939577,0.955552,0.981690,0.902627,0.891452,0.921147,0.977146
